record_id,action,editor,date,notes
P1991Q0495,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0444,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014M0102,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017M0444,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0395,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018Q0182,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989M1031,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989M1035,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1987M0921,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013K0175,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013Q0223,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015Q0014,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0440,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018M0114,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016Q0457,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018Q0330,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010Q0321,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0669,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013Q0206,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010Q0306,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1996X0453,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013M0137,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1987M0937,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010K0203,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010M0366,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012X0156,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010M0295,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989M1007,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014K0144,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1982Q0418,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989Q0953,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0128,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0141,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015Q0414,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014K0492,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989M0960,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2009M0398,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015M0016,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1991Y0518,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010Y0092,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Y0374,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1985K1196,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010M0318,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0631,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015M0039,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010M0331,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013M0189,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016K0100,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016K0120,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015M0021,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2009Q0421,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0456,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017K0240,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2011Q0167,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0703,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013M0238,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016K0319,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2011M0227,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2010K0322,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0654,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015K0101,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1989M1021,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014Q0328,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013Q0554,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1991R0567,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016X0468,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015X0041,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013X0253,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0425,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017Q0463,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013Q0474,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015M0583,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016M0142,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013M0342,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017K0051,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0471,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017K0285,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017K0342,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016X0028,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1985K1118,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0220,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0315,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0425,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0211,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0167,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0283,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0231,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0422,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018R0003,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0356,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0124,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0164,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0553,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0250,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0344,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0558,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0691,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0007,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0207,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0078,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0028,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0468,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0503,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0186,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0164,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0294,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018R0054,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0548,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018M0282,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0056,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0572,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0009,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2018R0044,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0035,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0396,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0083,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0358,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0178,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0291,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0124,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0029,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0040,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0555,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0166,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0575,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0647,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0509,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016R0442,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0171,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017R0166,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0403,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0437,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0303,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2014R0472,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0436,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015R0467,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P1987M0923,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2016Y0420,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2017M0259,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013X0366,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013K0159,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013Q0158,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0151,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0152,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0153,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0154,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0155,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0156,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0157,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0160,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0089,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012X0051,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0065,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0070,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0052,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0083,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0084,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2009R0174,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0095,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0066,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0078,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0116,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0115,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0091,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0117,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0074,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0073,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0072,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0054,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0090,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0079,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012Q0040,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2009X0036,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0080,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0044,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2008R0189,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015K0346,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015Q0349,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015K0345,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0165,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012R0064,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013M0150,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013X0144,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012K0134,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015Q0343,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2015Q0347,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2013R0145,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
P2012M0001,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
